Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
7/11/2020,, DR. LUIS MORQUIO, ATROPELLO DE PEATÓN, LEVE, SÁBADO, 22, CANELONES, SIN DATOS, 1, 591215, 6146630 
8/11/2020,, SIN DATOS, DESPISTE, SIN LESIONADOS, DOMINGO, 2, SAN JOSE, SIN DATOS, 1, 496590, 6198610 
8/11/2020,, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 6, MONTEVIDEO, MONTEVIDEO, 1, 574690, 6139685 
17/8/2020,, JUAN MANUEL BLANES Y BERNARDO O. HIGGINS, ATROPELLO DE PEATÓN, LEVE, LUNES, 18, MALDONADO, SAUCE DE PORTEZUELO, 1, 670890, 6140310 
17/8/2020,, OCHO DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, SALTO, SALTO, 1, 408160, 6527535 
17/8/2020,, DOCTOR H. VACHELLI, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 20, COLONIA, JUAN LACAZE, 1, 459655, 6189920 
17/8/2020,, SIMON DEL PINO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 22, MALDONADO, MALDONADO, 1, 687810, 6136350 
18/8/2020,, CAMAMBU, DESPISTE, SIN LESIONADOS, MARTES, 1, MONTEVIDEO, MONTEVIDEO, 1, 569725, 6140865 
18/8/2020,, CERRITO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, MONTEVIDEO, MONTEVIDEO, 1, 572265, 6137095 
18/8/2020,, AVENIDA AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 8, MONTEVIDEO, MONTEVIDEO, 1, 572785, 6141015 
18/8/2020,, AVENIDA AGRACIADA, CAÍDA, LEVE, MARTES, 10, MONTEVIDEO, MONTEVIDEO, 1, 574125, 6139040 
18/8/2020,, ROBERTO YOUNG, CAÍDA, LEVE, MARTES, 14, RIO NEGRO, FRAY BENTOS, 1, 378375, 6334705 
18/8/2020,, PEDRO BUSTAMANTE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, MONTEVIDEO, MONTEVIDEO, 1, 578695, 6138735 
18/8/2020,, SIN DATOS, CAÍDA, LEVE, MARTES, 15, SORIANO, SIN DATOS, 1, 396220, 6289505 
18/8/2020,, AVENIDA GENERAL GARIBALDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, MONTEVIDEO, MONTEVIDEO, 1, 574825, 6140445 
18/8/2020,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 17, CANELONES, CUCHILLA ALTA, 1, 637660, 6149910 
18/8/2020,, DOCTOR E. SOCA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 20, SALTO, SALTO, 1, 408380, 6527260 
18/8/2020,, JOSE GARIBALDI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 19, DURAZNO, DURAZNO, 1, 544420, 6304730 
18/8/2020,, AVENIDA LUIS BATLLE BERRES, CAÍDA, LEVE, MARTES, 19, MONTEVIDEO, MONTEVIDEO, 1, 568565, 6143765 
18/8/2020,, AVENIDA ENRIQUE AMORIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 20, SALTO, SALTO, 1, 410920, 6528000 
19/8/2020,, SIN NOMBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 7, MALDONADO, MALDONADO, 1, 685735, 6137700 
19/8/2020,, PASO MORLAN Y RINCON, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 9, SORIANO, DOLORES, 1, 387580, 6287585 
19/8/2020,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, COLONIA, CARMELO, 1, 381010, 6237770 
19/8/2020,, DOCTOR JOSE TERRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 10, MONTEVIDEO, MONTEVIDEO, 1, 575085, 6140320 
19/8/2020,, DOCTOR MARTIN BERINDUAGUE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 15, MONTEVIDEO, MONTEVIDEO, 1, 571330, 6142335 
19/8/2020,, TREINTA Y TRES, CAÍDA, LEVE, MIÉRCOLES, 16, MALDONADO, SAN CARLOS, 1, 690515, 6148080 
19/8/2020,, AVENIDA ARMANDO I BARBIERI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, SALTO, SALTO, 1, 409075, 6527540 
19/8/2020,, NATALIO LOPEZ RAMOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 16, CANELONES, SAN RAMON, 1, 595695, 6204755 
19/8/2020,, SIN DATOS, DESPISTE, LEVE, MIÉRCOLES, 17, LAVALLEJA, SIN DATOS, 1, 743140, 6287100 
20/8/2020,, AVENIDA DIECIOCHO DE JULIO, ATROPELLO DE PEATÓN, LEVE, JUEVES, 8, MONTEVIDEO, MONTEVIDEO, 1, 575585, 6137665 
20/8/2020,, ENRIQUE HURTADO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 11, COLONIA, COLONIA DEL SACRAMENTO, 1, 421515, 6188480 
20/8/2020,, RUTA 26 TRAMO MELO RIO BRANCO KILOMETRO 63, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 12, CERRO LARGO, SIN DATOS, 1, 819445, 6396065 
20/8/2020,, BOULEVARD FRUCTUOSO DEL PUERTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 15, TREINTA Y TRES, TREINTA Y TRES, 1, 742600, 6319740 
20/8/2020,, SAMUEL BLIXEN, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, MONTEVIDEO, MONTEVIDEO, 1, 580060, 6138935 
20/8/2020,, JUAN ORTIZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 19, TREINTA Y TRES, TREINTA Y TRES, 1, 744080, 6320530 
20/8/2020,, RUTA 8 KM 26.300, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 19, CANELONES, BARROS BLANCOS, 1, 591555, 6154040 
21/8/2020,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 1, PAYSANDU, PAYSANDU, 1, 398255, 6424175 
21/8/2020,, VEINTICINCO DE AGOSTO, DESPISTE, SIN LESIONADOS, VIERNES, 4, PAYSANDU, PORVENIR, 1, 408990, 6415390 
21/8/2020,, SIN DATOS, DESPISTE, GRAVE, VIERNES, 7, TREINTA Y TRES, EJIDO DE TREINTA Y TRES, 1, 743780, 6322640 
21/8/2020,, SANTA TERESA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, MALDONADO, MALDONADO, 1, 686985, 6135025 
21/8/2020,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 11, LAVALLEJA, MINAS, 1, 661665, 6195020 
21/8/2020,, MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, FLORES, TRINIDAD, 1, 509640, 6291685 
21/8/2020,, JOAQUIN SUAREZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 18, SORIANO, MERCEDES, 1, 405140, 6320035 
21/8/2020,, AVENIDA ITALIA, ATROPELLO DE PEATÓN, LEVE, VIERNES, 19, MONTEVIDEO, MONTEVIDEO, 1, 586990, 6140250 
21/8/2020,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 20, CANELONES, MARINDIA, 1, 607710, 6151650 
22/8/2020,, SIN DATOS, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, SÁBADO, 3, FLORIDA, FLORIDA, 1, 573065, 6227835 
19/11/2020,, AVENIDA GENERAL RIVERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 21, MONTEVIDEO, MONTEVIDEO, 1, 581975, 6138675 
20/11/2020,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, VIERNES, 4, COLONIA, SIN DATOS, 1, 478275, 6199705 
20/11/2020,, FRAU VOGEL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 9, COLONIA, NUEVA HELVECIA, 1, 478435, 6205510 
20/11/2020,, ROMAN GUERRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, MALDONADO, MALDONADO, 1, 686695, 6134730 
20/11/2020,, RUTA 10, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, MALDONADO, PUNTA BALLENA, 1, 677955, 6138735 
20/11/2020,, CORONEL JOSE N. ESCOBAR, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 12, RIVERA, MANDUBI, 1, 638865, 6577930 
20/11/2020,, JOSE PEDRO RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 11, ROCHA, ROCHA, 1, 744825, 6181025 
20/11/2020,, CAMINO SANFUENTES, ATROPELLO DE PEATÓN, LEVE, VIERNES, 12, MONTEVIDEO, SIN DATOS, 1, 563565, 6140325 
20/11/2020,, BOULEVARD GENERAL JOSE G. ARTIGAS, CAÍDA, LEVE, VIERNES, 13, PAYSANDU, NUEVO PAYSANDU, 1, 399830, 6427880 
19/11/2020,, DIAGONAL 2, ATROPELLO DE ANIMALES, LEVE, JUEVES, 19, CANELONES, PARQUE DEL PLATA, 1, 616830, 6151990 
20/11/2020,, SIN DATOS, CAÍDA, LEVE, VIERNES, 18, PAYSANDU, ESPERANZA, 1, 409920, 6420150 
21/11/2020,, FERNANDO SECCO APARICIO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 0, TACUAREMBO, TACUAREMBO, 1, 598845, 6492510 
20/11/2020,, DIECINUEVE DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 23, COLONIA, CARMELO, 1, 381475, 6237475 
21/11/2020,, VIA_PUBLICA, CAÍDA, LEVE, SÁBADO, 3, COLONIA, COLONIA DEL SACRAMENTO, 1, 422230, 6185345 
21/11/2020,, VEINTICINCO DE MAYO, CAÍDA, LEVE, SÁBADO, 4, TACUAREMBO, TACUAREMBO, 1, 597125, 6491605 
21/11/2020,, CALLE TRES --PENINO--, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 1, 552650, 6154055 
21/11/2020,, AVENIDA DE LAS INSTRUCCIONES, DESPISTE, SIN LESIONADOS, SÁBADO, 13, MONTEVIDEO, MONTEVIDEO, 1, 576535, 6147975 
21/11/2020,, JOAQUIN SUAREZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 14, DURAZNO, DURAZNO, 1, 544755, 6305620 
21/11/2020,, AV. FRANCISCO SALAZAR, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 1, MALDONADO, PUNTA DEL ESTE, 1, 688405, 6130085 
21/11/2020,, BULEVAR ARTIGAS, DESPISTE, SIN LESIONADOS, SÁBADO, 19, LAVALLEJA, MINAS, 1, 661210, 6195890 
21/11/2020,, AVENIDA JOSE BELLONI, CAÍDA, LEVE, SÁBADO, 20, MONTEVIDEO, SIN DATOS, 1, 579000, 6150900 
21/11/2020,, AVENIDA ENRIQUE AMORIN, ATROPELLO DE PEATÓN, LEVE, SÁBADO, 20, SALTO, SALTO, 1, 409395, 6528130 
21/11/2020,, ANGELA B. DE LOPEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 23, TACUAREMBO, PASO DE LOS TOROS, 1, 544890, 6369350 
21/11/2020,, GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 22, CANELONES, SIN DATOS, 1, 571035, 6153780 
22/11/2020,, VIA_PUBLICA, DESPISTE, SIN LESIONADOS, DOMINGO, 7, COLONIA, SIN DATOS, 1, 373780, 6249595 
22/11/2020,, GENERAL APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 11, CERRO LARGO, MELO, 1, 766615, 6416455 
22/11/2020,, HECTOR GUTIERREZ RUIZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, RIVERA, SIN DATOS, 1, 642565, 6577955 
22/11/2020,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 20, SAN JOSE, SIN DATOS, 1, 539955, 6195075 
23/11/2020,, INGENIERO FERNANDEZ CAPURRO, ATROPELLO DE ANIMALES, LEVE, LUNES, 9, DURAZNO, DURAZNO, 1, 544040, 6307750 
23/11/2020,, EJIDO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 13, CERRO LARGO, MELO, 1, 766230, 6415825 
23/11/2020,, YAGUARON, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 574130, 6137895 
23/11/2020,, AVENIDA ANTONIO LUSSICH, CAÍDA, LEVE, LUNES, 17, MALDONADO, SIN DATOS, 1, 680810, 6137835 
23/11/2020,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 16, CANELONES, SIN DATOS, 1, 572090, 6156855 
19/11/2020,, DOCTOR ROMAN BERGALLI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 12, MALDONADO, MALDONADO, 1, 686695, 6135630 
23/11/2020,, AVENIDA CARLOS REYLES, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 11, SALTO, SALTO, 1, 410900, 6527770 
23/11/2020,, C. DE SAN VICENTE, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 19, SAN JOSE, SAN JOSE DE MAYO, 1, 525440, 6199795 
23/11/2020,, DOCTOR MARIO CASSINONI, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 21, MONTEVIDEO, MONTEVIDEO, 1, 576295, 6136865 
24/11/2020,, CAMINO DE LA REDENCION, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 1, MONTEVIDEO, SIN DATOS, 1, 564755, 6150550 
24/11/2020,, RUTA DIEZ, DESPISTE, LEVE, MARTES, 10, MALDONADO, SIN DATOS, 1, 679145, 6137840 
24/11/2020,, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, MONTEVIDEO, MONTEVIDEO, 1, 570985, 6142670 
18/11/2020,, AVENIDA ARMANDO I BARBIERI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 18, SALTO, SALTO, 1, 408950, 6527555 
24/11/2020,, AVENIDA BURGUES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, MONTEVIDEO, MONTEVIDEO, 1, 574700, 6142780 
24/11/2020,, AVENIDA DOCTOR ALFREDO AROCENA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, MONTEVIDEO, MONTEVIDEO, 1, 586080, 6139030 
8/11/2020,, VIA_PUBLICA, CAÍDA, LEVE, DOMINGO, 12, SAN JOSE, SAN JOSE DE MAYO, 1, 526220, 6200325 
8/11/2020,, CAMINO DEL EXODO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 13, SALTO, SALTO, 1, 408190, 6529315 
8/11/2020,, JUAN JACOBO ROUSSEAU, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 16, MONTEVIDEO, MONTEVIDEO, 1, 578025, 6140370 
9/11/2020,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 7, CANELONES, SIN DATOS, 1, 569735, 6160320 
9/11/2020,, CAMINO GENERAL MAXIMO SANTOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 8, MONTEVIDEO, MONTEVIDEO, 1, 571255, 6146290 
9/11/2020,, CAMINO TENIENTE GALEANO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 13, MONTEVIDEO, MONTEVIDEO, 1, 578005, 6145710 
9/11/2020,, AVENIDA BOLIVIA, ATROPELLO DE PEATÓN, GRAVE, LUNES, 11, MONTEVIDEO, MONTEVIDEO, 1, 583735, 6139670 
9/11/2020,, J. PONTET, DESPISTE, GRAVE, LUNES, 14, COLONIA, COLONIA VALDENSE, 1, 476255, 6200485 
9/11/2020,, SAMUEL PRILIAC, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 14, ROCHA, CHUY, 1, 828580, 6266025 
9/11/2020,, ARQUITECTO EMILIO BOIX Y MERINO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 579980, 6139865 
9/11/2020,, AVENIDA DE LAS LEYES, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, MONTEVIDEO, MONTEVIDEO, 1, 574220, 6138850 
9/11/2020,, DOCTOR RUBINO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, DURAZNO, DURAZNO, 1, 544165, 6306050 
9/11/2020,, AVENIDA GENERAL SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 13, MONTEVIDEO, MONTEVIDEO, 1, 575920, 6143890 
7/11/2020,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 18, CANELONES, SAUCE, 1, 585565, 6165310 
10/11/2020,, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, MONTEVIDEO, MONTEVIDEO, 1, 575440, 6141030 
10/11/2020,, GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, CANELONES, PROGRESO, 1, 571710, 6161155 
10/11/2020,, BOULEVARD GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 9, MONTEVIDEO, MONTEVIDEO, 1, 576285, 6138375 
10/11/2020,, AVENIDA ITALIA, CAÍDA, LEVE, MARTES, 12, MONTEVIDEO, MONTEVIDEO, 1, 587865, 6140330 
10/11/2020,, SIN DATOS, DESPISTE, SIN LESIONADOS, MARTES, 15, RIO NEGRO, SIN DATOS, 1, 395035, 6384375 
10/11/2020,, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, SALTO, SALTO, 1, 408310, 6526765 
8/11/2020,, SIN DATOS, DESPISTE, SIN LESIONADOS, DOMINGO, 21, TREINTA Y TRES, SIN DATOS, 1, 730270, 6297570 
10/11/2020,, SIN DATOS, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MARTES, 15, COLONIA, SIN DATOS, 1, 476450, 6192190 
10/11/2020,, RICAURTE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, MONTEVIDEO, MONTEVIDEO, 1, 572810, 6139980 
10/11/2020,, AVENIDA GENERAL EUGENIO GARZON, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 17, MONTEVIDEO, MONTEVIDEO, 1, 571025, 6148525 
10/11/2020,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 21, TREINTA Y TRES, SIN DATOS, 1, 778465, 6322035 
10/11/2020,, MONTE CASEROS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 21, MONTEVIDEO, MONTEVIDEO, 1, 577200, 6140020 
11/11/2020,, 1RA PLA AL NORTE DE DOBRICH, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MIÉRCOLES, 1, MONTEVIDEO, MONTEVIDEO, 1, 581215, 6140175 
11/11/2020,, JOSE UGARTE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 8, RIO NEGRO, YOUNG, 1, 440535, 6381890 
11/11/2020,, SIN DATOS, CAÍDA, LEVE, MIÉRCOLES, 8, CANELONES, BARROS BLANCOS, 1, 593005, 6155215 
11/11/2020,, RUTA NACIONAL OCHO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 12, CANELONES, PANDO, 1, 594975, 6156855 
11/11/2020,, CAMINO FRANCISCO LECOCQ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 14, MONTEVIDEO, MONTEVIDEO, 1, 569525, 6146470 
11/11/2020,, SIN DATOS, CAÍDA, LEVE, MIÉRCOLES, 15, TACUAREMBO, SIN DATOS, 1, 687750, 6437840 
11/11/2020,, DANIEL MUÑOZ, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MIÉRCOLES, 16, MONTEVIDEO, MONTEVIDEO, 1, 576090, 6138190 
11/11/2020,, AVENIDA GENERAL SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, MONTEVIDEO, MONTEVIDEO, 1, 576055, 6145845 
11/11/2020,, BOULEVARD JOSE GERVASIO ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, TACUAREMBO, PASO DE LOS TOROS, 1, 546490, 6369005 
11/11/2020,, FRANCISCO SERRALTA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, RIVERA, MANDUBI, 1, 638025, 6577355 
11/11/2020,, HIPOLITO YRIGOYEN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, MONTEVIDEO, MONTEVIDEO, 1, 581390, 6138800 
11/11/2020,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, CANELONES, SIN DATOS, 1, 595600, 6192520 
11/11/2020,, C. CATALOGNE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 20, TACUAREMBO, TACUAREMBO, 1, 596375, 6490085 
11/11/2020,, AVENIDA ENRIQUE AMORIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, SALTO, SALTO, 1, 410340, 6528050 
11/11/2020,, INSTRUCCIONES DEL AÑO XIII, CAÍDA, LEVE, MIÉRCOLES, 22, PAYSANDU, PAYSANDU, 1, 398900, 6425885 
11/11/2020,, SALTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 21, COLONIA, JUAN LACAZE, 1, 459260, 6190125 
11/11/2020,, RUTA 13, ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 22, ROCHA, SIN DATOS, 1, 754345, 6228100 
11/11/2020,, CANOPE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 1, 579310, 6150270 
20/11/2020,, SUSANA SOCA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 572325, 6146985 
24/11/2020,, BOULEVARD APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 22, MONTEVIDEO, MONTEVIDEO, 1, 571820, 6146755 
25/11/2020,, AVENIDA GENERAL FLORES, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 8, MONTEVIDEO, MONTEVIDEO, 1, 576690, 6142920 
25/11/2020,, DOCTOR ALBERTO D. ROLDAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 9, PAYSANDU, NUEVO PAYSANDU, 1, 398695, 6428495 
25/11/2020,, RINCON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 12, ROCHA, LASCANO, 1, 758955, 6269380 
25/11/2020,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, COLONIA, ROSARIO, 1, 467850, 6202350 
25/11/2020,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 18, FLORIDA, SARANDI GRANDE, 1, 562730, 6267550 
25/11/2020,, BOREAL, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 22, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 1, 558060, 6152365 
26/11/2020,, AVENIDA ITALIA, CAÍDA, SIN LESIONADOS, JUEVES, 8, MONTEVIDEO, MONTEVIDEO, 1, 582485, 6139295 
26/11/2020,, AVENIDA ITALIA, CAÍDA, LEVE, JUEVES, 11, MONTEVIDEO, MONTEVIDEO, 1, 576700, 6138520 
26/11/2020,, CALLE 49 LA CABALLADA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 11, MALDONADO, BALNEARIO BUENOS AIRES, 1, 700745, 6136535 
26/11/2020,, AVENIDA JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 15, MALDONADO, SAN CARLOS, 1, 689890, 6147880 
26/11/2020,, AVENIDA DON PEDRO DE MENDOZA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 17, MONTEVIDEO, MONTEVIDEO, 1, 577565, 6145065 
26/11/2020,, FRUGONI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 18, MALDONADO, MALDONADO, 1, 688050, 6137260 
26/11/2020,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 18, MALDONADO, PIRIAPOLIS, 1, 657440, 6141800 
26/11/2020,, CNO. A LA CUCHILLA PEREIRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, MONTEVIDEO, SIN DATOS, 1, 575275, 6155390 
26/11/2020,, CARDAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, MONTEVIDEO, MONTEVIDEO, 1, 578195, 6139510 
26/11/2020,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 20, FLORIDA, FLORIDA, 1, 572215, 6226510 
22/11/2020,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 17, MONTEVIDEO, MONTEVIDEO, 1, 577885, 6138970 
26/11/2020,, RUTA OCHO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 16, LAVALLEJA, MINAS, 1, 663995, 6195795 
26/11/2020,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 21, COLONIA, COLONIA VALDENSE, 1, 475325, 6200635 
26/11/2020,, EDUARDO PASCUAL, DESPISTE, LEVE, JUEVES, 20, SAN JOSE, PLAYA PASCUAL, 1, 550900, 6155400 
27/11/2020,, BELLA UNION, DESPISTE, LEVE, VIERNES, 0, ARTIGAS, ARTIGAS, 1, 551555, 6634240 
27/11/2020,, BERNA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 9, COLONIA, NUEVA HELVECIA, 1, 478525, 6206305 
27/11/2020,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 10, RIVERA, RIVERA, 1, 639945, 6579600 
