Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
4/6/2021,, SIN DATOS, CAÍDA, LEVE, VIERNES, 23, CERRO LARGO, SIN DATOS, 1, 769285, 6467205 
5/2/2021,, AVENIDA DE LOS IRACUNDOS CASI EXODO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 23, PAYSANDU, PAYSANDU, 1, 397235, 6425970 
13/6/2021,, DOCTOR ANDRES ROMERO, DESPISTE, LEVE, DOMINGO, 7, FLORIDA, SARANDI GRANDE, 1, 562905, 6268120 
10/2/2021,, SANTIAGO VAZQUEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 10, DURAZNO, DURAZNO, 1, 544575, 6306175 
12/6/2021,, PAUL HARRIS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 2, TACUAREMBO, TACUAREMBO, 1, 597150, 6491655 
27/1/2021,, SIN DATOS, DESPISTE, LEVE, MIÉRCOLES, 16, SAN JOSE, PLAYA PASCUAL, 1, 550640, 6155620 
5/2/2021,, HERRERA Y 18 DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 23, SORIANO, MERCEDES, 1, 403820, 6321115 
2/3/2021,, SIN DATOS, DESPISTE, GRAVE, MARTES, 11, FLORIDA, SIN DATOS, 1, 564910, 6255815 
17/4/2021,, GENERAL FLORES, CAÍDA, LEVE, SÁBADO, 10, TACUAREMBO, TACUAREMBO, 1, 596435, 6490575 
20/6/2021,, ROCHA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 14, MALDONADO, SAN CARLOS, 1, 691205, 6148130 
10/6/2021,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, JUEVES, 7, CANELONES, CANELONES, 1, 566300, 6180915 
22/4/2021,, RUTA TRES, CAÍDA, LEVE, JUEVES, 2, SAN JOSE, SAN JOSE DE MAYO, 1, 526050, 6201555 
4/5/2021,, AVENIDA DIECIOCHO DE JULIO, CAÍDA, LEVE, MARTES, 3, PAYSANDU, PAYSANDU, 1, 398540, 6423835 
13/1/2021,, FRANCISCO MALDONADO, CAÍDA, LEVE, MIÉRCOLES, 22, MALDONADO, MALDONADO, 1, 686590, 6136370 
13/2/2021,, JUAN DOMINGO ARENA, ATROPELLO DE ANIMALES, LEVE, SÁBADO, 18, TACUAREMBO, TACUAREMBO, 1, 599155, 6489380 
14/6/2021,, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 9, TREINTA Y TRES, TREINTA Y TRES, 1, 743480, 6320255 
22/4/2021,, BOULEVARD JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 8, MONTEVIDEO, MONTEVIDEO, 1, 577335, 6140510 
27/5/2021,, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, CAÍDA, LEVE, JUEVES, 12, MONTEVIDEO, MONTEVIDEO, 1, 571020, 6142700 
29/5/2021,, RUTA OCHO, CAÍDA, LEVE, SÁBADO, 2, CERRO LARGO, MELO, 1, 767560, 6413740 
9/2/2021,, CALLE 23, ATROPELLO DE ANIMALES, LEVE, MARTES, 8, CANELONES, EL GALEON, 1, 638005, 6149480 
21/5/2021,, AVENIDA APARICIO SARAVIA, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 22, MALDONADO, MALDONADO, 1, 687980, 6134820 
20/4/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 11, TACUAREMBO, SIN DATOS, 1, 554055, 6395060 
13/5/2021,, DOCTOR JOSE VEROCAY, CAÍDA, SIN LESIONADOS, JUEVES, 15, PAYSANDU, PAYSANDU, 1, 399085, 6424045 
6/3/2021,, RUTA  Nº 14, DESPISTE, SIN LESIONADOS, SÁBADO, 4, DURAZNO, OMBUES DE ORIBE, 1, 559900, 6315750 
16/1/2021,, HERVIDERO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 9, RIO NEGRO, YOUNG, 1, 440100, 6380420 
5/5/2021,, AVENIDA FERNANDEZ CRESPO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, MONTEVIDEO, MONTEVIDEO, 1, 574765, 6138210 
13/3/2021,, JOSE ALONSO Y TRELLES, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, CANELONES, TALA, 1, 613450, 6198740 
13/4/2021,, SANTIAGO NIEVAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, MONTEVIDEO, MONTEVIDEO, 1, 578100, 6139700 
15/4/2021,, AVENIDA BRASIL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 12, RIVERA, RIVERA, 1, 640060, 6579770 
29/1/2021,, MIGUELETE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, MONTEVIDEO, MONTEVIDEO, 1, 575550, 6138590 
25/6/2021,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 18, SORIANO, MERCEDES, 1, 403940, 6320445 
13/1/2021,, FIRENZE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 10, MALDONADO, MALDONADO, 1, 685675, 6136500 
28/1/2021,, GENERAL JOSE G. ARTIGAS, ATROPELLO DE ANIMALES, LEVE, JUEVES, 12, SORIANO, MERCEDES, 1, 404340, 6318745 
30/4/2021,, RAMAL RUTA 5, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, FLORIDA, SIN DATOS, 1, 561080, 6217420 
17/5/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, LUNES, 18, SORIANO, SIN DATOS, 1, 416660, 6297295 
15/6/2021,, SANTIAGO SIERRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 21, MONTEVIDEO, MONTEVIDEO, 1, 576270, 6142650 
24/3/2021,, AVENIDA CENTENARIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 20, CANELONES, MONTES, 1, 632095, 6182275 
10/2/2021,, NAVIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, MALDONADO, PINARES - LAS DELICIAS, 1, 683415, 6135025 
8/2/2021,, RUTA 37, DESPISTE, SIN LESIONADOS, LUNES, 19, MALDONADO, SIN DATOS, 1, 661040, 6147325 
20/2/2021,, RUTA 7, DESPISTE, GRAVE, SÁBADO, 19, FLORIDA, SIN DATOS, 1, 628600, 6243295 
6/5/2021,, INTENDENTE OLIVER, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 17, TACUAREMBO, TACUAREMBO, 1, 594920, 6491425 
26/2/2021,, AVENIDA DEL CABILDO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, MALDONADO, PINARES - LAS DELICIAS, 1, 686345, 6133715 
20/1/2021,, RUTA 11, CAÍDA, LEVE, MIÉRCOLES, 22, SAN JOSE, SIN DATOS, 1, 536260, 6196230 
31/3/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 20, CANELONES, TALA, 1, 613205, 6198085 
5/2/2021,, BOULEVARD JOSE GERVASIO ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 11, TACUAREMBO, PASO DE LOS TOROS, 1, 546015, 6369480 
3/5/2021,, AVENIDA ITALIA, CAÍDA, LEVE, LUNES, 14, MONTEVIDEO, MONTEVIDEO, 1, 583740, 6139560 
13/3/2021,, MISIONES (CALLE 8 PORTAL PLIS), CAÍDA, LEVE, SÁBADO, 11, MALDONADO, PIRIAPOLIS, 1, 656115, 6142125 
9/4/2021,, BATOVI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 10, MONTEVIDEO, MONTEVIDEO, 1, 574440, 6138895 
21/1/2021,, SARANDI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 7, PAYSANDU, PAYSANDU, 1, 398825, 6423615 
1/2/2021,, LARRAVIDE, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 23, MONTEVIDEO, MONTEVIDEO, 1, 579115, 6140175 
21/5/2021,, DOCTOR ANTONIO LEGNANI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, CANELONES, SANTA LUCIA, 1, 555980, 6187455 
28/2/2021,, ITUZAINGO, CAÍDA, LEVE, DOMINGO, 4, SORIANO, MERCEDES, 1, 404325, 6320110 
2/3/2021,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, SAN JOSE, LIBERTAD, 1, 535050, 6167435 
24/4/2021,, CAMINO LA TABLADA, ATROPELLO DE ANIMALES, SIN LESIONADOS, SÁBADO, 14, SORIANO, DOLORES, 1, 388510, 6289045 
29/5/2021,, RUTA 3, COLISIÓN CON OBSTÁCULO EN CALZADA, GRAVE, SÁBADO, 19, FLORES, SIN DATOS, 1, 507960, 6293590 
15/6/2021,, CAMINO CHURCHILL, DESPISTE, SIN LESIONADOS, MARTES, 8, RIVERA, SIN DATOS, 1, 631500, 6568115 
4/2/2021,, SIN DATOS, ATROPELLO DE ANIMALES, LEVE, JUEVES, 18, CANELONES, SIN DATOS, 1, 583820, 6166885 
16/3/2021,, SIRACUSA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 15, MONTEVIDEO, MONTEVIDEO, 1, 583360, 6140345 
10/2/2021,, MANUEL ORIBE, CAÍDA, LEVE, MIÉRCOLES, 11, DURAZNO, DURAZNO, 1, 544165, 6306050 
8/3/2021,, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 7, MONTEVIDEO, MONTEVIDEO, 1, 569875, 6141590 
24/4/2021,, RUTA 43, DESPISTE, LEVE, SÁBADO, 20, DURAZNO, SIN DATOS, 1, 626485, 6363020 
27/5/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, JUEVES, 10, CANELONES, SIN DATOS, 1, 595345, 6188960 
6/6/2021,, SIN DATOS, CAÍDA, LEVE, DOMINGO, 20, CANELONES, LA FLORESTA, 1, 620280, 6153995 
25/2/2021,, DOCTOR LUIS ALBERTO DE HERRERA, ATROPELLO DE PEATÓN, LEVE, JUEVES, 19, DURAZNO, SARANDI DEL YI, 1, 627780, 6309725 
23/4/2021,, AVENIDA GOBERNADOR DE VIANA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, SALTO, SALTO, 1, 410065, 6526845 
9/4/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 17, SAN JOSE, SIN DATOS, 1, 536705, 6165365 
27/4/2021,, SAN JOSE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 5, CANELONES, SAN RAMON, 1, 596600, 6205155 
8/5/2021,, RUTA OCHENTA Y CUATRO, DESPISTE, GRAVE, SÁBADO, 0, CANELONES, SIN DATOS, 1, 589190, 6157830 
3/6/2021,, AVENIDA BLANDENGUES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 13, SALTO, SALTO, 1, 410135, 6527500 
8/2/2021,, SIN DATOS, CAÍDA, LEVE, LUNES, 0, CANELONES, AEROPUERTO INTERNACIONAL DE CARRASCO, 1, 590590, 6146060 
13/2/2021,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 17, MONTEVIDEO, MONTEVIDEO, 1, 579510, 6139155 
25/3/2021,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 12, LAVALLEJA, MINAS, 1, 662470, 6194615 
27/1/2021,, MANUEL ORIBE, DESPISTE, LEVE, MIÉRCOLES, 20, CERRO LARGO, ACEGUA, 1, 768335, 6469925 
11/5/2021,, BRASIL, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 7, SALTO, SALTO, 1, 408625, 6527130 
1/3/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 7, CANELONES, SIN DATOS, 1, 588880, 6160715 
6/4/2021,, CAMINO AL CERRO EGUZQUIZA FRENTE AL HOTE FASSANO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, MALDONADO, SIN DATOS, 1, 694315, 6140915 
5/6/2021,, GENERAL FRUCTUOSO RIVERA, CAÍDA, LEVE, SÁBADO, 21, COLONIA, COLONIA DEL SACRAMENTO, 1, 422495, 6185465 
21/4/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 20, CANELONES, SIN DATOS, 1, 593675, 6165060 
28/4/2021,, PRESBITERO BALDOMERO VIDAL, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 18, PAYSANDU, PAYSANDU, 1, 397190, 6425305 
10/1/2021,, CLAUDIO WILLIMAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 12, MALDONADO, PINARES - LAS DELICIAS, 1, 685300, 6134025 
16/1/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 21, CANELONES, PINAMAR - PINEPARK, 1, 604790, 6151060 
1/6/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, MARTES, 15, DURAZNO, SIN DATOS, 1, 545405, 6308390 
17/4/2021,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, SÁBADO, 5, COLONIA, SIN DATOS, 1, 488580, 6214610 
30/4/2021,, AVENIDA DE LAS LEYES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 23, MONTEVIDEO, MONTEVIDEO, 1, 574220, 6138850 
4/6/2021,, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 10, MALDONADO, SAN CARLOS, 1, 690215, 6148210 
23/6/2021,, AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, SALTO, SALTO, 1, 408660, 6527345 
25/5/2021,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 14, ROCHA, CHUY, 1, 828935, 6265915 
14/3/2021,, RUTA 88 KM 7, CAÍDA, LEVE, DOMINGO, 16, CANELONES, SIN DATOS, 1, 614070, 6173935 
22/3/2021,, DIECINUEVE DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 1, MALDONADO, MALDONADO, 1, 687085, 6135125 
29/4/2021,, AVENIDA AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 10, MONTEVIDEO, MONTEVIDEO, 1, 572535, 6141315 
27/5/2021,, LAS CAMELIAS, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 12, MALDONADO, MALDONADO, 1, 685560, 6135475 
18/1/2021,, VIA_PUBLICA, CAÍDA, LEVE, LUNES, 10, COLONIA, COLONIA DEL SACRAMENTO, 1, 422230, 6185345 
4/2/2021,, AVENIDA AGRACIADA, ATROPELLO DE PEATÓN, LEVE, JUEVES, 15, MONTEVIDEO, MONTEVIDEO, 1, 571525, 6142380 
18/4/2021,, MARTIN FIERRO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 14, CANELONES, LOMAS DE SOLYMAR, 1, 597200, 6148465 
25/4/2021,, AVENIDA EDUARDO FABINI, ATROPELLO DE ANIMALES, SIN LESIONADOS, DOMINGO, 3, LAVALLEJA, MINAS, 1, 661810, 6195855 
16/6/2021,, TALA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, CANELONES, SIN DATOS, 1, 583445, 6154880 
25/1/2021,, ANTONIO ORLANDO GIORDANO, CAÍDA, GRAVE, LUNES, 1, DURAZNO, DURAZNO, 1, 545530, 6305415 
17/4/2021,, AYACUCHO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 12, PAYSANDU, PAYSANDU, 1, 400740, 6424135 
15/2/2021,, DOCTOR IVO FERREIRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 19, TACUAREMBO, TACUAREMBO, 1, 596010, 6490705 
14/1/2021,, ANSINA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 18, DURAZNO, DURAZNO, 1, 544390, 6307555 
20/3/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, SÁBADO, 4, ROCHA, SIN DATOS, 1, 735060, 6162055 
11/6/2021,, CAMINO CORONEL RAIZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, MONTEVIDEO, MONTEVIDEO, 1, 573125, 6146150 
16/5/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, FLORIDA, SIN DATOS, 1, 569870, 6234235 
27/6/2021,, DOCTOR POUEY, DESPISTE, SIN LESIONADOS, DOMINGO, 5, CANELONES, SIN DATOS, 1, 571430, 6158190 
18/1/2021,, TREINTA Y TRES ORIENTALES, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, RIVERA, RIVERA, 1, 639995, 6580900 
6/2/2021,, SIN DATOS, CAÍDA, SIN LESIONADOS, SÁBADO, 15, MALDONADO, SIN DATOS, 1, 698910, 6148990 
30/6/2021,, EDUARDO FABINI, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 14, FLORIDA, FLORIDA, 1, 570060, 6226530 
6/2/2021,, MARCOS SALCEDO, DESPISTE, SIN LESIONADOS, SÁBADO, 2, MONTEVIDEO, MONTEVIDEO, 1, 580625, 6143965 
7/5/2021,, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, MALDONADO, SAN CARLOS, 1, 690120, 6148215 
6/2/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 20, SORIANO, SIN DATOS, 1, 398485, 6312925 
25/1/2021,, SIN DATOS, DESPISTE, LEVE, LUNES, 15, DURAZNO, SIN DATOS, 1, 548975, 6320770 
3/2/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, CANELONES, ATLANTIDA, 1, 613655, 6152255 
20/3/2021,, JULIAN P. BLANCO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 14, DURAZNO, DURAZNO, 1, 546340, 6305315 
8/3/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 17, CANELONES, ATLANTIDA, 1, 612940, 6152945 
3/5/2021,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, PAYSANDU, CHACRAS DE PAYSANDU, 1, 401320, 6423265 
20/1/2021,, DOCTOR ELIAS REGULES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 21, RIVERA, RIVERA, 1, 637295, 6579230 
2/2/2021,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 15, PAYSANDU, PAYSANDU, 1, 397735, 6423285 
27/6/2021,, RUTA 50 KM 26, DESPISTE, SIN LESIONADOS, DOMINGO, 7, COLONIA, SIN DATOS, 1, 445440, 6210745 
28/2/2021,, CAMINO LA MACANA, CAÍDA, LEVE, DOMINGO, 7, FLORIDA, SIN DATOS, 1, 576155, 6234390 
23/4/2021,, BOLONIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, MONTEVIDEO, MONTEVIDEO, 1, 584355, 6139460 
30/5/2021,, MONSEÑOR VERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, RIVERA, RIVERA, 1, 639025, 6580910 
23/1/2021,, ARQUITECTO JULIO VILAMAJO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 12, COLONIA, COLONIA DEL SACRAMENTO, 1, 421515, 6188480 
30/1/2021,, AV FRANCIA, CAÍDA, SIN LESIONADOS, SÁBADO, 18, MALDONADO, PUNTA DEL ESTE, 1, 688170, 6131255 
19/1/2021,, RAMBLA MAHATMA GANDHI, DESPISTE, LEVE, MARTES, 2, MONTEVIDEO, MONTEVIDEO, 1, 577565, 6135295 
4/2/2021,, SIMON DEL PINO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 21, MALDONADO, MALDONADO, 1, 687745, 6135875 
19/6/2021,, AVENIDA GENERAL FRUCTUOSO RIVERA, CAÍDA, SIN LESIONADOS, SÁBADO, 16, CANELONES, EL PINAR, 1, 599760, 6149005 
4/3/2021,, PASAJE 1898 ENTRE OFICIAL 1 Y 2, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 13, SALTO, SALTO, 1, 409625, 6524520 
5/3/2021,, AVENIDA ITALIA, ATROPELLO DE PEATÓN, GRAVE, VIERNES, 19, RIVERA, SANTA TERESA, 1, 636155, 6578505 
19/6/2021,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 23, ROCHA, ROCHA, 1, 744970, 6181935 
18/6/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, VIERNES, 23, RIVERA, SIN DATOS, 1, 628220, 6524380 
19/6/2021,, VIZCONDE DE MAUA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 15, PAYSANDU, PAYSANDU, 1, 398535, 6424660 
16/1/2021,, CAMINO EDISON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 16, MONTEVIDEO, MONTEVIDEO, 1, 573225, 6145305 
11/4/2021,, VIA_PUBLICA, CAÍDA, LEVE, DOMINGO, 10, MALDONADO, PUNTA DEL ESTE, 1, 688235, 6130170 
25/5/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, MARTES, 2, CANELONES, AEROPUERTO INTERNACIONAL DE CARRASCO, 1, 590630, 6146255 
22/1/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, VIERNES, 13, TREINTA Y TRES, SIN DATOS, 1, 730300, 6297660 
26/5/2021,, AVENIDA BOLIVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, MONTEVIDEO, MONTEVIDEO, 1, 583940, 6139170 
11/1/2021,, DIECINUEVE DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 12, COLONIA, CARMELO, 1, 381455, 6237380 
28/4/2021,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, RIVERA, RIVERA, 1, 638400, 6581065 
7/5/2021,, AQUILES LANZA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 5, MONTEVIDEO, MONTEVIDEO, 1, 574200, 6136910 
28/3/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, DOMINGO, 16, RIO NEGRO, SIN DATOS, 1, 457740, 6361530 
10/2/2021,, MONTE CASEROS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 10, MONTEVIDEO, MONTEVIDEO, 1, 577455, 6140215 
6/5/2021,, JUAN JACOBO ROUSSEAU, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 6, MONTEVIDEO, MONTEVIDEO, 1, 579025, 6141405 
10/4/2021,, AVENIDA MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, SALTO, SALTO, 1, 413140, 6527105 
16/5/2021,, LUIS DREYER, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 10, COLONIA, NUEVA HELVECIA, 1, 478700, 6206165 
25/2/2021,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 22, SORIANO, MERCEDES, 1, 404380, 6319275 
29/1/2021,, AVENIDA CARLOS BRUSSA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 21, MONTEVIDEO, MONTEVIDEO, 1, 571980, 6142460 
1/4/2021,, ITUZAINGO, DESPISTE, SIN LESIONADOS, JUEVES, 9, SORIANO, MERCEDES, 1, 404390, 6319795 
14/4/2021,, AVENIDA CENTENARIO DE FLORIDA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, FLORIDA, CAPILLA DEL SAUCE, 1, 626990, 6296060 
23/2/2021,, AUSTRIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 18, MONTEVIDEO, MONTEVIDEO, 1, 566245, 6139560 
8/4/2021,, ALBERTO CL CARACARA, ATROPELLO DE PEATÓN, LEVE, JUEVES, 0, MALDONADO, MALDONADO, 1, 688080, 6136345 
14/4/2021,, REPUBLICA, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 10, MONTEVIDEO, MONTEVIDEO, 1, 574895, 6139045 
25/4/2021,, RUTA 7, DESPISTE, SIN LESIONADOS, DOMINGO, 13, TREINTA Y TRES, SIN DATOS, 1, 683285, 6341270 
8/5/2021,, AEROSUR Y 17 METROS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 14, CANELONES, SAN JOSE DE CARRASCO, 1, 591715, 6144295 
30/3/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, MARTES, 17, SORIANO, SIN DATOS, 1, 473400, 6256485 
13/6/2021,, JUJUY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 18, MONTEVIDEO, MONTEVIDEO, 1, 573340, 6140115 
5/1/2021,, AVENIDA JOSE PEDRO VARELA, CAÍDA, LEVE, MARTES, 15, CANELONES, LOMAS DE SOLYMAR, 1, 595240, 6146910 
23/6/2021,, ISLA DE FLORES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 9, MALDONADO, MALDONADO, 1, 688110, 6135655 
15/4/2021,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, MALDONADO, SOLIS, 1, 648205, 6148660 
18/4/2021,, HUMBOLDT, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, DOMINGO, 22, MONTEVIDEO, MONTEVIDEO, 1, 570090, 6140930 
18/5/2021,, ALEJANDRO GALLINAL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 12, FLORIDA, FLORIDA, 1, 572430, 6226445 
18/5/2021,, SARANDI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 19, MALDONADO, SAN CARLOS, 1, 690950, 6148270 
9/1/2021,, SIN DATOS, DESPISTE, LEVE, SÁBADO, 8, ARTIGAS, SIN DATOS, 1, 452985, 6628975 
21/6/2021,, CAMINO CARRASCO, CAÍDA, LEVE, LUNES, 8, MONTEVIDEO, MONTEVIDEO, 1, 584550, 6140970 
6/1/2021,, CAMINO CORONEL RAIZ, CAÍDA, LEVE, MIÉRCOLES, 12, MONTEVIDEO, MONTEVIDEO, 1, 573125, 6146150 
20/4/2021,, AVENIDA ENRIQUE AMORIN, CAÍDA, LEVE, MARTES, 12, SALTO, SALTO, 1, 411715, 6527935 
9/3/2021,, CANDELARIA ARETA DE AMORIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 10, SALTO, SALTO, 1, 410815, 6527840 
